id_aluno,evasao,sexo,idade,etapa_ensino,renda_familiar,nivel_socioeconomico,frequencia_escolar,notas_medias,repetente,trabalha,trabalho_domestico_excessivo,problemas_de_saude,violencia_domestica,gravidez_na_adolescencia,apoio_familiar,comportamento_em_sala,aceitacao_pelos_pares,necessita_assistencia_social,expectativa_retorno,fator_desencadeador_presente,distancia_da_escola_km,violencia_na_comunidade,engajamento_com_a_escola,infraestrutura_escolar,disponibilidade_material_didatico,flexibilidade_pedagogica,qualidade_pedagogica_percebida,pontuacao_risco,evasao_confirmada
630,False,Masculino,15,1ª série EM,244.24,N6,59.2,6.3,False,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,0.9,False,Alto,Regular,Completa,Alta,Boa,0.34343731606827543,True
631,False,Masculino,20,7º ano,1017.84,N4,85.4,7.0,True,True,False,False,False,False,Médio,Bom,Alta,False,Alta,False,2.3,False,Moderado,Boa,Completa,Média,Regular,0.49117127722189524,False
632,False,Masculino,22,5º ano,131.87,N6,53.1,6.2,False,True,False,False,False,False,Médio,Bom,Baixa,False,Baixa,False,0.6,True,Alto,Boa,Parcial,Alta,Boa,0.5219246615656269,True
633,False,Masculino,20,6º ano,909.94,N4,65.7,8.8,False,False,False,False,False,True,Médio,Bom,Média,False,Média,False,2.9,False,Moderado,Boa,Parcial,Alta,Regular,0.20438493231312532,False
634,True,Feminino,16,9º ano,1030.97,N1,96.4,7.1,False,False,False,False,False,False,Baixo,Ruim,Média,False,Alta,False,2.3,False,Moderado,Boa,Completa,Alta,Ruim,0.1439081812831077,False
635,False,Feminino,18,8º ano,937.6,N7,98.5,9.6,False,False,True,True,False,False,Alto,Bom,Média,True,Alta,False,1.3,True,Alto,Ruim,Completa,Alta,Boa,0.024278987639788127,False
636,True,Masculino,19,9º ano,1356.25,N1,61.1,8.8,False,True,False,False,False,False,Alto,Bom,Baixa,False,Baixa,False,2.1,False,Alto,Regular,Completa,Alta,Boa,0.3718363743378458,False
637,True,Feminino,12,3ª série EM,846.2,N1,63.1,6.1,False,False,True,False,False,False,Baixo,Bom,Alta,False,Baixa,False,1.2,False,Moderado,Boa,Completa,Baixa,Boa,0.3350500294290759,True
638,False,Feminino,19,7º ano,1686.15,N2,55.7,5.3,False,True,False,False,False,False,Alto,Ruim,Alta,False,Média,False,3.6,False,Baixo,Boa,Completa,Baixa,Boa,0.5501765744555621,True
639,False,Feminino,17,1ª série EM,630.79,N3,74.3,6.7,False,True,False,False,False,False,Alto,Bom,Média,False,Média,False,1.2,True,Moderado,Boa,Parcial,Alta,Regular,0.4062683931724544,False
640,True,Feminino,20,9º ano,366.13,N3,64.6,7.6,False,False,False,False,False,False,Alto,Bom,Baixa,False,Alta,False,2.0,True,Moderado,Regular,Completa,Média,Boa,0.26221306650971166,False
641,True,Feminino,11,2ª série EM,874.71,N1,60.0,4.5,False,True,True,False,False,False,Baixo,Ruim,Média,False,Média,False,0.6,False,Moderado,Boa,Parcial,Alta,Boa,0.5665097115950559,False
642,False,Feminino,11,9º ano,339.47,N3,69.4,5.7,False,True,False,False,False,False,Alto,Ruim,Média,True,Média,False,3.9,False,Baixo,Boa,Completa,Alta,Regular,0.4720423778693349,False
643,False,Feminino,19,6º ano,1120.6,N6,74.7,6.1,False,False,False,False,False,False,Alto,Bom,Média,False,Média,False,2.5,False,Moderado,Regular,Insuficiente,Alta,Ruim,0.2838434373160682,False
644,True,Masculino,20,2ª série EM,483.36,N2,75.4,7.8,False,False,False,True,False,False,Alto,Regular,Alta,False,Alta,False,3.7,False,Alto,Boa,Completa,Alta,Boa,0.20570924072984106,False
645,True,Feminino,21,9º ano,379.67,N5,97.8,5.0,False,False,False,False,False,False,Alto,Ruim,Alta,False,Alta,False,0.6,False,Alto,Boa,Parcial,Alta,Boa,0.23042966450853447,False
646,False,Feminino,21,7º ano,670.85,N5,77.6,6.1,False,False,False,False,False,False,Baixo,Regular,Baixa,True,Média,False,2.6,False,Baixo,Ruim,Parcial,Alta,Boa,0.27104178928781636,False
647,False,Masculino,15,6º ano,503.08,N3,76.9,5.4,False,False,False,False,True,False,Médio,Regular,Baixa,True,Baixa,False,0.4,False,Alto,Regular,Completa,Média,Boa,0.5993231312536786,True
648,True,Feminino,22,1ª série EM,611.09,N4,56.6,7.6,False,False,False,False,False,False,Alto,Ruim,Média,False,Baixa,False,1.6,False,Alto,Boa,Parcial,Média,Ruim,0.29752795762213063,False
649,True,Masculino,16,6º ano,899.14,N7,90.6,4.6,False,False,False,False,False,False,Alto,Regular,Baixa,True,Alta,False,2.9,False,Moderado,Boa,Insuficiente,Média,Boa,0.2798705120659212,False
650,False,Feminino,20,7º ano,505.8,N4,61.0,4.0,False,False,False,False,False,False,Médio,Bom,Baixa,True,Média,False,1.4,False,Alto,Boa,Completa,Média,Boa,0.437021777516186,False
651,True,Masculino,15,2ª série EM,514.55,N6,85.5,4.9,True,False,False,False,False,False,Médio,Bom,Baixa,False,Baixa,False,2.0,False,Baixo,Boa,Completa,Alta,Regular,0.43628605061801057,True
652,True,Feminino,17,6º ano,437.38,N7,85.5,7.0,False,True,True,False,False,False,Alto,Regular,Média,False,Média,False,1.8,False,Moderado,Regular,Parcial,Média,Boa,0.34358446144791055,True
653,False,Masculino,12,2ª série EM,253.66,N7,67.0,7.1,True,False,False,False,False,True,Baixo,Bom,Média,False,Baixa,False,1.9,True,Moderado,Ruim,Completa,Alta,Boa,0.4208357857563273,False
654,True,Feminino,12,2ª série EM,911.4,N7,76.5,5.4,False,False,False,False,False,False,Médio,Bom,Alta,True,Baixa,False,1.9,False,Alto,Boa,Completa,Baixa,Ruim,0.30679811653914063,False
655,False,Masculino,13,2ª série EM,466.76,N3,67.6,7.0,True,True,False,False,False,False,Alto,Bom,Média,True,Alta,False,0.2,False,Alto,Regular,Parcial,Baixa,Boa,0.5697469099470277,True
656,False,Masculino,12,1ª série EM,864.64,N1,75.2,5.6,False,False,False,True,False,False,Baixo,Regular,Alta,False,Baixa,False,4.2,False,Moderado,Ruim,Completa,Média,Ruim,0.303708063566804,False
657,True,Feminino,21,6º ano,1707.41,N1,59.2,7.9,True,True,False,False,False,False,Alto,Regular,Alta,True,Média,False,3.7,False,Alto,Regular,Completa,Média,Boa,0.5670982931135962,False
658,True,Masculino,14,7º ano,666.9,N7,99.0,7.7,True,False,False,False,False,False,Médio,Regular,Média,False,Alta,False,1.0,False,Moderado,Regular,Completa,Alta,Ruim,0.25309005297233667,True
659,False,Feminino,22,6º ano,1503.48,N5,92.1,6.5,True,True,False,False,False,False,Médio,Ruim,Baixa,False,Alta,False,2.2,False,Moderado,Boa,Insuficiente,Alta,Boa,0.4836668628605062,False
660,False,Masculino,17,3ª série EM,531.86,N1,73.7,7.4,False,False,True,True,False,False,Alto,Bom,Baixa,False,Alta,False,2.3,False,Moderado,Boa,Completa,Alta,Regular,0.23087110064743965,False
661,False,Feminino,14,8º ano,516.31,N7,69.4,6.3,False,False,True,False,False,False,Médio,Bom,Alta,False,Alta,False,3.3,True,Alto,Regular,Completa,Alta,Boa,0.2984108298999411,False
662,True,Feminino,12,7º ano,1108.38,N4,64.2,7.4,False,False,False,False,False,True,Alto,Bom,Média,False,Baixa,False,2.4,True,Alto,Boa,Parcial,Média,Boa,0.2728075338434373,True
663,True,Feminino,13,5º ano,520.78,N4,64.2,6.5,False,False,False,False,False,False,Baixo,Bom,Média,False,Alta,False,2.2,False,Alto,Boa,Completa,Média,Boa,0.3125367863449087,False
664,False,Masculino,17,3ª série EM,513.58,N1,84.9,6.5,False,True,True,False,False,False,Médio,Bom,Média,False,Alta,False,2.3,True,Baixo,Boa,Parcial,Baixa,Boa,0.3683048852266039,True
665,True,Feminino,19,6º ano,914.01,N7,70.6,4.5,False,False,False,False,False,False,Médio,Bom,Média,True,Média,False,1.2,False,Baixo,Ruim,Insuficiente,Média,Ruim,0.37257210123602125,True
666,False,Feminino,16,9º ano,894.39,N1,52.5,4.1,True,False,False,False,False,False,Baixo,Regular,Alta,False,Média,False,1.6,False,Moderado,Boa,Insuficiente,Média,Regular,0.6172748675691583,True
667,True,Masculino,22,1ª série EM,1085.3,N7,82.7,6.5,False,False,False,False,False,False,Alto,Regular,Alta,True,Baixa,False,0.5,False,Baixo,Ruim,Parcial,Alta,Regular,0.23087110064743965,False
668,True,Feminino,17,7º ano,716.31,N1,64.8,8.0,False,False,False,False,False,False,Alto,Bom,Média,True,Alta,False,2.1,False,Baixo,Boa,Completa,Média,Boa,0.24367274867569164,False
669,False,Feminino,14,3ª série EM,551.33,N3,53.3,5.3,False,False,True,False,False,False,Alto,Bom,Alta,False,Média,False,1.5,False,Moderado,Regular,Parcial,Alta,Boa,0.4136256621542084,True
670,False,Feminino,18,9º ano,639.73,N1,56.9,5.7,False,False,False,False,False,False,Médio,Ruim,Alta,False,Alta,False,2.9,False,Alto,Boa,Parcial,Alta,Regular,0.38007651559741024,False
671,True,Masculino,21,3ª série EM,685.63,N2,82.1,3.3,False,False,False,False,False,False,Alto,Regular,Alta,True,Média,False,1.6,False,Moderado,Regular,Completa,Alta,Regular,0.37477928193054744,True
672,True,Masculino,12,8º ano,668.72,N2,70.2,5.2,False,True,False,False,True,False,Alto,Bom,Alta,True,Média,False,2.1,False,Moderado,Regular,Parcial,Alta,Regular,0.784873454973514,False
673,True,Feminino,19,7º ano,369.33,N4,85.2,6.2,False,True,False,False,False,False,Alto,Bom,Média,False,Alta,False,4.1,True,Moderado,Boa,Parcial,Média,Regular,0.3802236609770453,True
674,True,Feminino,19,1ª série EM,267.35,N2,66.0,5.7,False,False,False,False,False,False,Baixo,Ruim,Baixa,False,Média,False,2.5,False,Baixo,Boa,Completa,Média,Boa,0.3399058269570336,False
675,True,Masculino,18,7º ano,1430.73,N1,59.0,8.0,False,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,2.4,False,Alto,Regular,Completa,Média,Boa,0.2692760447321954,True
676,True,Feminino,14,8º ano,222.96,N7,50.0,6.8,False,False,True,False,False,False,Baixo,Bom,Alta,False,Média,False,2.0,False,Moderado,Regular,Parcial,Média,Boa,0.3619776339022955,False
677,False,Masculino,13,6º ano,475.84,N6,84.2,4.8,False,False,False,False,False,True,Alto,Ruim,Média,True,Média,False,2.7,False,Moderado,Boa,Completa,Baixa,Regular,0.29929370217775164,False
678,True,Feminino,17,1ª série EM,655.38,N4,67.2,5.1,False,True,False,False,False,False,Alto,Regular,Baixa,True,Média,False,1.6,False,Alto,Regular,Completa,Baixa,Regular,0.5082401412595645,False
679,False,Masculino,17,7º ano,443.39,N1,94.8,6.2,False,True,False,False,False,False,Médio,Bom,Baixa,True,Baixa,False,1.6,False,Baixo,Boa,Completa,Alta,Ruim,0.33784579164214246,False
680,False,Feminino,19,7º ano,282.79,N1,52.5,6.4,False,False,False,True,False,False,Baixo,Ruim,Baixa,False,Média,False,2.7,True,Alto,Boa,Completa,Baixa,Regular,0.36859917598587405,False
681,False,Masculino,18,5º ano,743.01,N1,67.1,4.9,False,False,False,False,False,False,Alto,Regular,Baixa,True,Alta,False,1.1,True,Alto,Boa,Parcial,Baixa,Ruim,0.37036492054149506,False
682,True,Feminino,19,3ª série EM,1192.22,N2,93.8,4.9,False,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,0.9,False,Alto,Regular,Completa,Alta,Boa,0.25250147145379637,False
683,False,Feminino,13,1ª série EM,319.91,N2,94.1,6.5,False,False,True,False,False,False,Baixo,Regular,Alta,True,Baixa,False,0.7,False,Alto,Boa,Parcial,Alta,Regular,0.18054738081224253,False
684,False,Feminino,19,2ª série EM,923.53,N1,67.9,3.8,False,False,False,False,True,False,Baixo,Bom,Média,False,Média,False,3.0,False,Alto,Regular,Insuficiente,Alta,Boa,0.7096821659799882,True
685,True,Feminino,21,8º ano,757.69,N6,90.9,5.4,False,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,1.4,False,Alto,Boa,Parcial,Média,Regular,0.24323131253678631,False
686,False,Feminino,20,3ª série EM,727.69,N3,67.3,4.2,False,False,False,False,False,True,Alto,Ruim,Alta,False,Média,False,1.0,False,Alto,Boa,Completa,Alta,Ruim,0.40038257798705124,False
687,True,Masculino,10,3ª série EM,769.1,N7,72.8,3.4,True,True,False,False,True,False,Médio,Bom,Média,False,Alta,False,1.7,False,Alto,Boa,Completa,Média,Boa,1.0,True
688,True,Feminino,17,2ª série EM,1128.15,N4,59.6,7.3,False,False,False,False,False,False,Médio,Ruim,Alta,True,Alta,False,0.8,False,Alto,Regular,Parcial,Alta,Ruim,0.29752795762213063,True
689,True,Feminino,20,5º ano,640.1,N3,90.0,6.6,False,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,2.2,True,Alto,Ruim,Parcial,Alta,Boa,0.1942319011183049,False
690,False,Feminino,12,6º ano,249.27,N1,69.0,7.8,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,3.5,False,Alto,Boa,Parcial,Alta,Regular,0.23396115361977635,False
691,True,Masculino,16,2ª série EM,507.83,N4,86.4,5.9,True,False,False,False,False,False,Médio,Regular,Alta,True,Alta,False,3.6,False,Alto,Boa,Insuficiente,Alta,Boa,0.3881695114773396,False
692,False,Masculino,17,8º ano,611.13,N2,89.7,5.1,False,False,False,False,False,False,Médio,Ruim,Baixa,False,Alta,False,2.4,False,Baixo,Ruim,Completa,Média,Boa,0.26177163037080636,True
693,True,Masculino,13,3ª série EM,917.1,N6,81.4,5.9,True,False,True,True,False,False,Médio,Bom,Média,False,Média,False,2.0,True,Alto,Boa,Completa,Alta,Boa,0.4102413184226015,True
694,True,Feminino,13,7º ano,430.17,N5,73.6,4.1,False,False,False,False,False,True,Baixo,Bom,Baixa,False,Baixa,False,2.0,False,Moderado,Boa,Completa,Alta,Boa,0.3769864626250736,False
695,False,Masculino,16,6º ano,719.65,N4,80.8,7.2,False,False,True,False,False,False,Baixo,Regular,Alta,False,Alta,False,1.8,False,Moderado,Boa,Parcial,Alta,Regular,0.20835785756327252,True
696,False,Feminino,12,9º ano,691.46,N1,67.2,5.0,False,False,False,True,False,False,Baixo,Ruim,Média,False,Alta,False,1.1,False,Moderado,Regular,Completa,Média,Ruim,0.3655091230135374,False
697,False,Feminino,12,9º ano,2104.1,N1,91.4,7.7,False,False,False,False,False,False,Alto,Ruim,Média,True,Alta,False,2.8,False,Moderado,Boa,Completa,Média,Regular,0.1394938198940553,True
698,True,Feminino,16,9º ano,485.8,N2,66.8,7.7,False,False,False,False,False,False,Médio,Ruim,Baixa,False,Alta,False,0.4,False,Baixo,Ruim,Parcial,Alta,Ruim,0.24808711006474396,False
699,True,Feminino,12,3ª série EM,1507.49,N5,50.5,6.7,False,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,0.8,False,Moderado,Boa,Parcial,Média,Boa,0.36418481459682167,False
700,True,Feminino,19,9º ano,410.42,N7,83.0,2.8,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,2.8,False,Baixo,Regular,Completa,Média,Ruim,0.3928781636256622,False
701,True,Masculino,12,6º ano,353.31,N7,63.5,5.8,False,False,False,True,False,False,Médio,Ruim,Média,False,Baixa,False,1.7,False,Alto,Boa,Completa,Alta,Boa,0.3465273690406121,True
702,True,Masculino,14,5º ano,404.57,N7,71.2,5.5,True,True,True,False,False,False,Baixo,Bom,Alta,False,Média,False,2.3,True,Moderado,Boa,Completa,Baixa,Boa,0.6200706297822248,True
703,False,Masculino,13,9º ano,871.81,N4,68.7,7.2,False,True,True,False,False,False,Alto,Bom,Baixa,True,Alta,False,3.4,False,Alto,Regular,Parcial,Alta,Boa,0.4089170100058858,False
704,True,Masculino,15,3ª série EM,652.74,N2,54.8,6.4,False,False,False,False,False,False,Médio,Bom,Alta,True,Alta,False,1.3,True,Alto,Ruim,Completa,Alta,Regular,0.3584461447910535,True
705,False,Masculino,14,6º ano,583.7,N5,69.0,6.4,False,False,False,False,False,False,Alto,Regular,Alta,True,Alta,False,3.8,False,Baixo,Regular,Completa,Baixa,Boa,0.29576221306650974,True
706,True,Outro,12,3ª série EM,497.07,N3,60.8,4.1,False,False,True,False,False,False,Alto,Bom,Alta,False,Média,True,2.2,False,Baixo,Boa,Completa,Média,Boa,0.43349028840494414,False
707,False,Feminino,22,3ª série EM,250.05,N1,68.3,5.7,False,True,False,False,False,False,Alto,Ruim,Média,False,Alta,False,1.6,False,Alto,Boa,Parcial,Média,Boa,0.4768981753972926,False
708,True,Masculino,18,6º ano,362.68,N7,51.7,6.8,False,False,False,False,False,False,Baixo,Bom,Alta,False,Baixa,False,2.1,False,Alto,Boa,Parcial,Alta,Regular,0.35447321954090644,False
709,False,Masculino,16,9º ano,595.96,N6,53.3,8.6,True,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,0.9,False,Moderado,Boa,Completa,Média,Boa,0.4150971159505592,False
710,False,Feminino,11,2ª série EM,717.02,N4,97.8,5.6,False,False,False,False,False,False,Baixo,Regular,Alta,False,Baixa,True,1.7,True,Moderado,Boa,Completa,Alta,Boa,0.20394349617422014,False
711,True,Masculino,18,6º ano,1117.41,N6,99.1,4.4,True,False,False,False,False,False,Alto,Ruim,Alta,True,Baixa,False,3.6,False,Alto,Boa,Completa,Alta,Regular,0.3983225426721601,False
712,False,Feminino,20,3ª série EM,307.24,N2,69.0,5.6,False,False,False,False,False,False,Baixo,Bom,Alta,True,Alta,False,4.1,True,Moderado,Boa,Completa,Média,Boa,0.33107710417892877,False
713,False,Masculino,15,2ª série EM,659.55,N3,82.3,6.3,False,True,False,False,False,False,Médio,Ruim,Baixa,False,Média,False,1.2,False,Alto,Boa,Insuficiente,Alta,Regular,0.3886109476162449,False
714,True,Feminino,17,6º ano,752.7,N2,95.2,6.1,True,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,0.4,False,Moderado,Boa,Parcial,Média,Boa,0.3404944084755739,False
715,False,Feminino,20,1ª série EM,994.53,N6,70.5,3.8,True,False,False,False,False,False,Médio,Bom,Média,False,Alta,True,1.2,False,Alto,Ruim,Completa,Alta,Ruim,0.5510594467333725,False
716,True,Masculino,12,2ª série EM,799.18,N2,78.4,7.0,False,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,0.4,False,Moderado,Regular,Completa,Média,Ruim,0.227781047675103,True
717,False,Masculino,22,5º ano,1184.19,N4,93.6,4.2,False,False,False,False,False,False,Médio,Bom,Baixa,False,Baixa,False,0.2,False,Baixo,Boa,Completa,Média,Regular,0.28428487345497355,False
718,False,Masculino,18,1ª série EM,1210.49,N6,55.5,6.6,False,False,False,False,False,False,Médio,Ruim,Alta,True,Alta,True,2.1,True,Baixo,Regular,Parcial,Média,Ruim,0.34652736904061215,True
719,False,Masculino,22,6º ano,654.16,N5,68.4,6.7,False,False,False,False,False,False,Alto,Ruim,Média,False,Baixa,False,2.9,False,Baixo,Regular,Completa,Alta,Boa,0.285167745732784,True
720,True,Masculino,15,1ª série EM,652.78,N4,51.2,3.6,True,False,False,False,True,False,Baixo,Regular,Média,False,Média,False,1.8,False,Alto,Boa,Completa,Alta,Boa,0.9393761035903474,True
721,False,Masculino,13,2ª série EM,519.27,N5,52.2,6.3,False,False,False,False,True,False,Baixo,Bom,Baixa,False,Alta,False,1.3,False,Baixo,Boa,Insuficiente,Alta,Ruim,0.6686286050618011,True
722,False,Feminino,13,2ª série EM,707.19,N2,89.7,6.0,False,False,False,False,False,False,Médio,Regular,Baixa,True,Alta,False,4.0,False,Alto,Ruim,Parcial,Baixa,Ruim,0.22204237786933487,False
723,False,Feminino,18,1ª série EM,487.7,N3,64.2,5.4,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,0.4,False,Alto,Ruim,Completa,Alta,Regular,0.36109476162448495,False
724,True,Feminino,11,1ª série EM,650.01,N7,75.2,5.3,False,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,2.6,False,Moderado,Boa,Parcial,Baixa,Regular,0.31695114773396116,False
725,True,Feminino,14,5º ano,626.24,N1,88.3,6.4,False,False,False,False,False,False,Médio,Bom,Alta,True,Baixa,False,2.8,False,Alto,Regular,Completa,Média,Boa,0.2105650382577987,False
726,False,Masculino,12,5º ano,1120.22,N5,94.0,3.7,False,False,False,False,False,False,Baixo,Regular,Média,True,Média,False,0.8,False,Moderado,Ruim,Parcial,Alta,Ruim,0.3045909358446145,False
727,True,Masculino,18,9º ano,257.5,N1,91.9,7.1,False,True,False,False,False,False,Médio,Regular,Baixa,False,Baixa,False,3.6,True,Alto,Regular,Parcial,Baixa,Regular,0.3109181871689229,False
728,False,Masculino,18,2ª série EM,1119.59,N6,79.2,5.8,False,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,2.0,False,Moderado,Ruim,Completa,Alta,Boa,0.2772218952324897,True
729,False,Feminino,16,7º ano,499.45,N4,76.4,6.7,False,False,False,False,False,False,Médio,Bom,Alta,True,Média,False,2.0,False,Moderado,Boa,Completa,Baixa,Regular,0.24985285462036486,False
730,False,Feminino,18,5º ano,543.0,N4,87.9,6.2,False,False,False,False,False,False,Baixo,Regular,Alta,False,Média,False,2.4,False,Alto,Regular,Parcial,Alta,Boa,0.22115950559152436,True
731,True,Masculino,13,7º ano,2571.41,N1,52.4,6.7,True,False,False,False,False,False,Alto,Ruim,Baixa,False,Média,False,1.9,False,Baixo,Boa,Completa,Baixa,Regular,0.5029429075927015,False
732,True,Masculino,21,9º ano,1101.08,N6,66.3,5.4,False,False,False,False,False,False,Baixo,Bom,Alta,False,Baixa,False,1.4,True,Alto,Ruim,Completa,Alta,Boa,0.35182460270747495,False
733,False,Feminino,13,2ª série EM,757.26,N5,91.7,6.5,True,False,False,False,False,False,Médio,Ruim,Alta,False,Alta,False,1.7,False,Alto,Ruim,Parcial,Média,Ruim,0.3382872277810477,False
734,True,Masculino,21,6º ano,937.0,N5,66.5,6.9,False,False,False,False,True,False,Alto,Bom,Alta,False,Média,False,2.2,False,Baixo,Boa,Completa,Alta,Boa,0.5790170688640377,True
735,True,Feminino,15,6º ano,716.33,N7,71.5,7.7,False,False,False,False,False,False,Baixo,Bom,Baixa,False,Alta,False,2.8,False,Moderado,Boa,Completa,Alta,Boa,0.22733961153619772,True
