id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada
23151,1° EM,False,6,Masculino,True,True,False,False,Parda,Urbana,Em andamento,False,94.6,6.0,Médio,2864.68,1.5,False,False,True,False,Boa,False
23152,6° EF,False,6,Feminino,True,True,True,False,Branca,Urbana,Reprovado,False,97.2,5.5,Médio,2919.52,3.1,True,False,False,False,Regular,False
23153,7° EF,False,13,Feminino,True,True,True,True,Branca,Urbana,Aprovado,True,82.0,8.3,Alto,831.73,2.3,False,True,False,True,Ruim,False
23154,6° EF,False,7,Feminino,False,True,True,False,Preta,Urbana,Evadido,False,71.5,8.2,Médio,1381.57,1.1,False,False,False,False,Regular,False
23155,9° EF,False,10,Feminino,False,False,True,False,Preta,Urbana,Reprovado,False,80.5,7.5,Baixo,2808.93,4.0,False,False,False,True,Ruim,False
23156,2° EM,False,18,Feminino,False,True,True,False,Parda,Rural,Reprovado,False,93.5,3.6,Médio,1445.83,3.5,True,False,False,False,Regular,False
23157,7° EF,False,11,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,96.1,5.7,Médio,797.79,2.6,False,False,False,False,Boa,False
23158,6° EF,False,6,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,84.6,1.6,Baixo,1667.17,2.0,False,False,False,False,Boa,False
23159,5° EF,False,9,Outro,True,True,True,False,Parda,Urbana,Aprovado,False,78.7,7.2,Médio,1029.94,1.6,False,False,False,False,Regular,False
23160,3° EF,False,19,Masculino,True,True,True,False,Parda,Urbana,Aprovado,True,95.9,4.6,Médio,1688.45,2.9,False,False,False,False,Ruim,False
23161,3° EM,False,9,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,80.9,6.3,Médio,1652.53,4.4,False,False,False,False,Boa,False
23162,4° EF,False,6,Feminino,True,True,True,False,Parda,Rural,Reprovado,False,81.7,3.7,Alto,843.61,4.3,False,False,False,False,Regular,False
23163,1° EM,False,10,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,75.8,3.5,Baixo,1448.51,1.2,False,False,False,True,Boa,False
23164,9° EF,False,14,Masculino,False,True,False,False,Não declarada,Urbana,Reprovado,False,97.3,5.3,Médio,1449.28,3.3,False,False,False,False,Ruim,False
23165,1° EM,False,16,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,84.0,0.6,Baixo,2899.38,1.2,False,False,False,False,Ruim,False
23166,3° EM,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,79.4,9.8,Alto,978.64,3.4,False,False,False,False,Regular,False
23167,8° EF,False,6,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,98.5,7.0,Médio,4374.81,1.7,False,False,False,False,Ruim,False
23168,2° EM,False,11,Feminino,True,False,True,False,Branca,Urbana,Reprovado,False,84.2,4.4,Alto,2195.76,2.4,False,False,False,False,Regular,False
23169,3° EF,False,11,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,93.3,4.6,Baixo,1528.15,1.1,True,False,False,False,Boa,False
23170,8° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,81.4,2.8,Baixo,3326.32,0.4,False,False,False,False,Boa,False
23171,1° EM,False,12,Outro,False,True,True,False,Branca,Urbana,Aprovado,False,92.8,8.1,Médio,1345.05,2.3,False,False,False,False,Boa,False
23172,4° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,81.4,8.8,Alto,888.44,1.9,True,False,False,False,Regular,False
23173,9° EF,False,9,Outro,True,True,True,False,Preta,Rural,Reprovado,False,90.9,2.7,Médio,1632.7,0.4,True,False,True,False,Boa,False
23174,1° EM,False,14,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,86.7,7.0,Alto,4316.9,2.6,False,True,False,False,Boa,False
23175,1° EM,False,9,Feminino,True,True,True,False,Branca,Urbana,Aprovado,True,94.5,5.7,Médio,1379.09,1.2,False,False,False,False,Regular,False
23176,4° EF,False,16,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,92.9,8.8,Médio,2869.32,0.1,False,False,False,False,Ruim,False
23177,9° EF,False,6,Feminino,True,True,True,False,Parda,Rural,Aprovado,False,98.0,2.6,Médio,1493.73,1.2,False,False,False,True,Boa,False
23178,4° EF,False,18,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,85.2,7.5,Alto,1920.13,3.8,False,True,False,True,Boa,False
23179,9° EF,False,7,Feminino,True,True,False,False,Parda,Rural,Aprovado,False,93.4,9.6,Médio,2924.81,2.7,False,False,False,False,Boa,False
23180,6° EF,False,11,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,99.0,5.4,Baixo,1140.84,2.5,False,True,False,True,Ruim,False
23181,8° EF,False,16,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,84.3,8.8,Muito alto,673.1,2.8,False,True,False,True,Regular,False
23182,5° EF,False,12,Feminino,True,True,False,False,Parda,Urbana,Aprovado,False,83.1,5.7,Médio,1314.13,1.3,False,False,False,True,Regular,False
23183,2° EF,False,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,93.8,9.5,Baixo,1466.75,0.3,False,False,False,True,Boa,False
23184,3° EF,False,10,Feminino,True,True,True,False,Amarela,Urbana,Aprovado,False,86.8,9.5,Médio,1876.77,1.5,False,True,False,False,Ruim,False
23185,1° EF,False,17,Masculino,False,False,False,False,Preta,Urbana,Aprovado,False,85.7,7.4,Alto,677.95,2.4,False,False,False,False,Ruim,False
23186,8° EF,False,15,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,89.0,6.9,Baixo,2051.96,2.1,True,False,False,False,Boa,False
23187,2° EM,False,17,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,98.0,7.4,Médio,1365.08,1.7,False,False,False,False,Regular,False
23188,1° EF,False,16,Masculino,False,True,False,False,Preta,Rural,Aprovado,False,75.3,5.9,Médio,7645.36,2.3,False,False,False,True,Boa,False
23189,1° EF,False,8,Masculino,False,True,False,True,Não declarada,Urbana,Aprovado,False,87.3,9.1,Médio,1127.72,2.7,True,False,False,False,Boa,False
23190,6° EF,False,15,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,76.8,8.2,Baixo,697.92,1.4,False,False,False,False,Boa,False
23191,9° EF,False,19,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,96.5,6.1,Médio,3804.75,2.5,True,True,False,False,Ruim,False
23192,2° EF,False,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,78.0,7.0,Médio,2013.99,3.4,False,True,False,False,Regular,False
23193,4° EF,False,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,75.6,7.8,Baixo,1620.22,3.4,False,False,False,False,Regular,False
23194,3° EF,False,11,Feminino,True,True,True,False,Branca,Urbana,Evadido,False,98.8,9.3,Médio,657.8,1.1,False,False,False,True,Regular,False
23195,5° EF,False,10,Masculino,False,True,True,False,Branca,Rural,Evadido,False,89.3,6.3,Médio,4171.64,3.1,False,False,False,True,Boa,False
23196,3° EF,False,10,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,95.1,9.8,Baixo,4305.62,1.4,False,False,False,True,Boa,False
23197,5° EF,False,15,Masculino,True,True,False,False,Parda,Rural,Reprovado,True,87.4,5.2,Médio,2667.03,2.4,False,True,False,False,Boa,False
23198,9° EF,False,6,Masculino,True,True,True,False,Amarela,Urbana,Aprovado,False,86.6,7.8,Médio,1708.66,3.3,True,True,False,False,Regular,False
23199,8° EF,False,7,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,97.3,3.8,Alto,2098.04,0.4,True,False,False,False,Boa,False
23200,2° EF,False,15,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,99.7,4.1,Médio,1450.69,0.6,False,False,False,False,Boa,False
23201,8° EF,False,12,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,90.5,9.1,Médio,1769.89,1.4,False,False,False,True,Ruim,False
23202,6° EF,False,15,Feminino,False,True,True,True,Branca,Urbana,Em andamento,False,97.5,5.3,Médio,1966.4,1.3,False,False,False,True,Boa,False
23203,3° EM,False,18,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,96.0,8.0,Baixo,1263.76,0.8,False,False,True,False,Regular,False
23204,4° EF,False,11,Feminino,False,True,False,False,Não declarada,Urbana,Aprovado,False,88.9,1.1,Baixo,347.06,1.9,True,False,False,False,Boa,False
23205,9° EF,False,8,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,98.1,9.3,Médio,122.45,1.4,True,False,False,False,Boa,False
23206,9° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,80.7,9.7,Médio,624.44,2.2,False,False,False,True,Regular,False
23207,3° EF,False,19,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,96.6,8.8,Baixo,2716.3,1.4,False,False,False,False,Ruim,False
23208,2° EM,False,9,Masculino,False,True,True,False,Parda,Urbana,Reprovado,True,83.6,7.5,Muito alto,1065.5,3.9,False,False,False,True,Boa,False
23209,6° EF,False,10,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,70.5,9.6,Baixo,2146.56,1.7,False,True,False,False,Regular,False
23210,9° EF,False,8,Feminino,False,True,False,False,Branca,Urbana,Evadido,False,94.2,2.2,Baixo,1377.22,2.5,False,False,False,False,Regular,False
23211,2° EF,False,11,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,97.8,7.5,Baixo,1577.47,3.5,False,False,True,True,Boa,False
23212,4° EF,False,6,Masculino,False,True,False,True,Parda,Urbana,Aprovado,False,80.9,8.9,Alto,3553.53,0.9,False,False,False,True,Boa,False
23213,7° EF,False,13,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,88.7,0.4,Médio,1511.06,1.8,False,False,False,False,Ruim,False
23214,4° EF,False,14,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,93.3,8.8,Médio,1272.39,0.8,False,False,False,True,Boa,False
23215,6° EF,False,11,Feminino,False,True,False,False,Branca,Urbana,Reprovado,False,84.1,6.9,Alto,5194.27,0.6,True,False,False,False,Boa,False
23216,5° EF,False,11,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,78.4,8.8,Médio,1475.46,0.3,False,False,False,False,Boa,False
23217,8° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Evadido,True,85.6,9.6,Baixo,276.19,0.8,False,True,False,False,Regular,False
23218,6° EF,False,17,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,87.1,9.6,Muito baixo,4302.34,3.4,False,False,False,False,Regular,False
23219,1° EF,False,15,Masculino,True,True,True,False,Preta,Urbana,Aprovado,False,93.2,5.3,Médio,398.66,0.9,True,False,False,True,Boa,False
23220,8° EF,False,15,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,80.3,3.4,Baixo,2586.03,2.4,False,False,False,False,Ruim,False
23221,6° EF,False,7,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,94.8,8.6,Alto,1417.88,3.0,False,False,False,False,Boa,False
23222,5° EF,False,13,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,88.0,5.1,Baixo,1544.43,1.7,True,False,False,False,Regular,False
23223,2° EF,False,8,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,97.1,7.6,Médio,2269.05,3.5,False,True,False,False,Boa,False
23224,3° EF,False,12,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,89.4,7.5,Médio,1974.67,1.8,False,False,False,False,Boa,False
23225,3° EF,False,12,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,86.8,6.2,Baixo,2513.71,2.3,True,True,False,True,Ruim,False
23226,3° EM,False,10,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,83.0,7.5,Médio,1466.74,2.2,True,False,False,False,Regular,False
23227,6° EF,False,18,Feminino,True,False,True,False,Branca,Urbana,Reprovado,False,76.6,5.6,Médio,4181.47,0.2,True,False,False,True,Boa,False
23228,1° EF,False,18,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,85.1,7.3,Baixo,1839.14,2.9,False,True,False,False,Boa,False
23229,2° EF,False,11,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,86.1,7.2,Muito baixo,1120.45,2.8,True,False,False,True,Boa,False
23230,1° EF,False,11,Outro,False,True,False,False,Preta,Urbana,Aprovado,False,89.5,10.0,Baixo,2710.22,0.7,False,False,False,False,Ruim,False
23231,7° EF,False,7,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,95.9,8.2,Baixo,930.44,1.4,False,False,False,False,Regular,False
23232,3° EF,False,17,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,87.2,6.0,Médio,3140.28,3.3,False,False,False,True,Regular,False
23233,6° EF,False,15,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,83.7,7.1,Baixo,4246.51,1.5,False,False,False,False,Boa,False
23234,5° EF,False,10,Masculino,False,True,False,False,Preta,Rural,Aprovado,False,96.3,5.3,Alto,1335.85,3.7,False,False,False,True,Boa,False
23235,1° EM,False,8,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,93.0,8.8,Médio,3099.44,3.6,False,False,True,False,Boa,False
23236,4° EF,False,16,Feminino,False,False,True,False,Parda,Urbana,Aprovado,False,83.5,8.2,Baixo,3186.09,1.2,False,False,False,True,Ruim,False
23237,6° EF,False,9,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,79.2,6.2,Baixo,1329.22,2.0,True,False,False,False,Boa,False
23238,9° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,83.1,7.9,Muito baixo,2618.84,0.5,True,False,False,True,Regular,False
23239,6° EF,False,14,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,77.4,6.0,Médio,1497.33,1.3,False,False,False,False,Boa,False
23240,1° EM,False,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,97.1,9.7,Baixo,3098.13,0.2,False,False,False,False,Boa,False
23241,8° EF,False,6,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,90.4,6.2,Médio,5136.61,0.5,False,False,False,True,Boa,False
23242,5° EF,False,12,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,96.0,9.1,Alto,2333.89,1.8,False,False,False,True,Boa,False
23243,7° EF,False,19,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,95.0,4.6,Baixo,3081.37,2.2,False,False,False,True,Ruim,False
23244,3° EM,False,12,Masculino,True,True,False,False,Amarela,Urbana,Aprovado,False,78.7,9.1,Baixo,5328.26,2.0,False,False,False,False,Boa,False
23245,8° EF,False,9,Feminino,False,True,True,False,Amarela,Urbana,Reprovado,False,86.8,8.9,Baixo,1371.83,0.8,False,False,False,True,Boa,False
23246,2° EM,False,16,Masculino,False,True,True,True,Parda,Urbana,Reprovado,False,99.1,9.6,Alto,490.42,3.5,False,False,False,False,Regular,False
23247,3° EF,False,8,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,81.5,3.5,Baixo,8389.24,2.3,False,False,False,False,Regular,False
23248,6° EF,False,19,Masculino,False,True,True,False,Parda,Rural,Reprovado,False,72.8,8.8,Alto,1764.11,1.4,True,False,False,False,Ruim,False
23249,2° EM,False,15,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,84.5,7.7,Muito baixo,1843.94,1.5,False,False,True,False,Regular,False
23250,4° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.2,7.1,Médio,7737.17,2.3,True,False,False,True,Boa,False
23251,3° EM,False,8,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,73.3,5.8,Médio,1928.27,4.3,False,False,False,True,Boa,False
23252,2° EF,False,6,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,86.4,9.5,Muito alto,5395.42,3.0,False,False,False,True,Regular,False
23253,2° EM,False,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,82.0,8.6,Baixo,3169.59,1.9,False,False,False,False,Boa,False
23254,6° EF,False,13,Masculino,False,True,False,False,Branca,Urbana,Em andamento,False,80.8,7.3,Baixo,1531.58,2.1,False,False,False,False,Boa,False
23255,1° EF,False,7,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,82.3,5.9,Baixo,2764.42,3.4,False,False,False,True,Ruim,False
23256,2° EM,False,9,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,76.5,8.8,Baixo,4092.58,3.1,False,False,False,False,Boa,False
23257,3° EF,False,9,Feminino,False,True,True,False,Amarela,Urbana,Aprovado,False,74.8,7.7,Baixo,1394.45,2.4,False,False,False,False,Boa,False
23258,1° EF,False,7,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,90.0,5.2,Alto,2200.24,0.8,False,False,False,False,Boa,False
23259,2° EF,False,17,Feminino,False,True,False,True,Amarela,Urbana,Aprovado,False,98.3,2.8,Baixo,1558.13,2.1,False,False,False,True,Ruim,False
23260,8° EF,False,13,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,94.6,7.3,Médio,3299.24,3.0,False,False,False,False,Regular,False
23261,3° EM,False,15,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,95.3,7.0,Alto,2754.39,2.6,False,False,False,False,Ruim,False
23262,2° EF,False,13,Feminino,True,True,False,False,Parda,Urbana,Aprovado,False,93.0,9.2,Médio,2861.0,2.0,False,False,False,False,Boa,False
23263,6° EF,False,6,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,98.6,8.4,Médio,4048.74,1.8,False,False,False,False,Boa,False
23264,3° EF,False,10,Masculino,True,True,False,False,Não declarada,Urbana,Aprovado,False,98.4,5.1,Médio,133.84,2.8,False,False,False,False,Regular,False
23265,9° EF,False,6,Feminino,False,True,False,False,Preta,Urbana,Aprovado,False,94.0,8.8,Alto,1608.62,1.9,False,False,False,False,Regular,False
23266,2° EF,False,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,92.6,5.0,Baixo,1340.49,0.7,False,False,False,False,Ruim,False
23267,3° EF,False,19,Masculino,True,False,False,False,Branca,Rural,Aprovado,False,83.5,1.6,Alto,3866.78,0.8,False,False,False,False,Boa,False
23268,3° EF,False,11,Masculino,False,True,False,False,Parda,Rural,Reprovado,False,75.7,5.3,Baixo,2936.03,0.8,False,False,False,False,Regular,False
23269,7° EF,False,11,Masculino,False,True,False,True,Branca,Urbana,Aprovado,False,75.8,5.8,Médio,1252.5,1.5,False,False,False,False,Boa,False
23270,2° EM,False,17,Outro,True,True,True,False,Branca,Urbana,Reprovado,False,93.0,5.0,Médio,1769.58,3.9,False,False,False,False,Regular,False
23271,7° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,70.2,4.9,Muito alto,2396.73,2.0,False,False,False,False,Ruim,False
23272,1° EF,False,12,Feminino,False,True,False,False,Branca,Urbana,Evadido,False,94.9,5.3,Muito alto,1362.06,2.8,False,True,False,True,Boa,False
23273,7° EF,False,14,Feminino,False,True,False,True,Preta,Urbana,Aprovado,False,85.0,4.8,Médio,2857.08,1.5,False,False,False,True,Boa,False
23274,1° EM,False,12,Masculino,False,True,True,False,Branca,Urbana,Aprovado,True,80.1,6.0,Médio,2469.52,0.8,False,False,False,False,Regular,False
23275,2° EF,False,10,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,86.0,5.1,Médio,1602.91,3.1,True,False,False,True,Boa,False
23276,1° EF,False,16,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,92.3,9.6,Baixo,1314.82,0.4,False,False,False,False,Regular,False
23277,3° EF,False,18,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,82.7,5.8,Médio,1034.65,1.4,False,False,False,True,Boa,False
23278,9° EF,False,15,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,79.5,5.3,Baixo,2321.6,0.8,False,False,False,False,Boa,False
23279,8° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,93.1,5.5,Muito alto,1459.65,0.8,False,False,False,False,Regular,False
23280,7° EF,False,7,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,96.5,1.5,Médio,3885.05,3.3,False,False,False,False,Ruim,False
23281,3° EF,False,11,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,89.8,8.8,Baixo,1143.87,1.5,False,False,False,True,Boa,False
23282,4° EF,False,11,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,88.5,6.9,Médio,5108.61,2.4,False,False,False,False,Regular,False
23283,3° EM,False,13,Feminino,False,False,False,False,Parda,Urbana,Aprovado,True,93.5,0.9,Baixo,2195.9,2.5,False,False,False,False,Boa,False
23284,3° EF,False,15,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,93.0,7.6,Baixo,2127.91,2.3,False,False,False,False,Boa,False
