id_aluno,etapa_ensino,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada
29525,3° EF,10,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,85.3,9.6,Alto,1950.38,1.1,False,False,False,False,Regular,False
29526,6° EF,16,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,80.7,7.9,Médio,4407.69,0.8,False,False,True,False,Ruim,False
29527,3° EM,6,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,94.2,1.6,Muito baixo,5635.8,0.5,False,False,False,False,Boa,False
29528,7° EF,14,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,85.9,9.0,Médio,2125.08,4.2,False,False,False,False,Regular,False
29529,3° EM,19,Feminino,True,False,False,False,Parda,Urbana,Aprovado,True,88.0,5.4,Médio,1653.32,2.0,False,False,False,False,Boa,False
29530,1° EM,18,Masculino,False,True,True,False,Branca,Urbana,Aprovado,True,90.2,8.8,Baixo,4373.11,3.0,False,False,False,False,Regular,False
29531,8° EF,14,Feminino,True,True,True,True,Parda,Urbana,Reprovado,False,94.7,7.1,Baixo,1370.78,3.7,False,False,False,False,Ruim,False
29532,5° EF,6,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,89.0,5.5,Médio,4760.52,1.3,False,False,True,False,Boa,False
29533,4° EF,16,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,89.0,6.6,Baixo,3859.57,1.2,False,False,False,True,Boa,False
29534,8° EF,18,Feminino,True,True,True,True,Branca,Urbana,Aprovado,False,87.9,5.1,Médio,3811.02,3.1,False,False,False,False,Boa,False
29535,6° EF,13,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,99.1,6.4,Muito baixo,6081.8,0.6,True,False,False,False,Ruim,False
29536,1° EM,9,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,84.1,4.0,Alto,2395.02,3.5,False,True,False,False,Boa,False
29537,1° EM,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,96.5,0.9,Baixo,8505.05,2.3,False,False,False,False,Boa,False
29538,4° EF,16,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,81.7,1.1,Médio,2475.69,0.8,False,False,False,True,Ruim,False
29539,9° EF,7,Feminino,True,True,True,False,Não declarada,Urbana,Aprovado,False,87.5,8.6,Médio,7525.58,1.3,False,False,False,False,Ruim,False
29540,6° EF,17,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,94.2,5.9,Baixo,5169.73,1.3,False,False,False,False,Boa,False
29541,4° EF,15,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.1,8.4,Alto,1807.71,1.1,True,True,False,False,Regular,False
29542,5° EF,6,Feminino,False,True,True,False,Preta,Urbana,Reprovado,False,83.9,1.9,Baixo,3114.97,2.0,False,False,True,False,Boa,True
29543,2° EM,8,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,90.1,7.3,Baixo,7718.64,0.7,False,False,False,False,Boa,False
29544,5° EF,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,82.1,9.0,Médio,4094.58,3.9,True,False,False,False,Boa,False
29545,4° EF,13,Feminino,True,True,True,False,Parda,Urbana,Aprovado,True,85.4,4.4,Muito baixo,6418.22,0.9,False,False,True,True,Boa,False
29546,5° EF,6,Feminino,True,False,True,False,Parda,Urbana,Aprovado,False,85.8,1.5,Médio,7356.5,2.3,False,False,False,False,Regular,False
29547,3° EF,19,Feminino,False,True,True,False,Preta,Urbana,Em andamento,False,93.1,8.9,Médio,4637.62,0.6,False,False,False,True,Boa,False
29548,7° EF,6,Outro,False,True,True,False,Parda,Urbana,Aprovado,False,96.0,6.2,Muito alto,7370.42,2.3,False,False,False,False,Boa,False
29549,2° EF,7,Masculino,False,True,True,True,Preta,Urbana,Reprovado,False,81.9,9.6,Baixo,3110.75,2.8,False,False,False,False,Ruim,False
29550,1° EM,7,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,91.3,6.7,Baixo,6904.75,1.1,False,False,False,False,Ruim,False
29551,3° EF,11,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,97.6,9.7,Baixo,3877.25,4.9,False,False,False,False,Regular,False
29552,8° EF,9,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,85.2,9.8,Baixo,3855.56,1.2,True,False,False,False,Boa,False
29553,2° EF,9,Feminino,False,True,True,False,Branca,Rural,Reprovado,False,79.7,8.1,Baixo,1169.6,1.4,False,False,True,True,Boa,False
29554,3° EM,12,Masculino,True,True,True,False,Branca,Urbana,Evadido,False,74.2,2.1,Baixo,7958.16,1.1,False,False,True,False,Boa,True
29555,6° EF,15,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,87.9,2.9,Muito baixo,2530.46,2.8,False,True,False,True,Regular,False
29556,1° EM,16,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,73.1,3.7,Muito alto,4782.19,1.7,False,False,False,True,Boa,True
29557,1° EM,14,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,86.0,9.0,Médio,5122.32,1.6,False,False,False,True,Ruim,False
29558,9° EF,9,Feminino,True,False,True,False,Indígena,Urbana,Aprovado,False,91.8,9.0,Muito baixo,5866.97,2.4,False,False,False,False,Boa,False
29559,1° EM,11,Feminino,False,True,False,False,Indígena,Urbana,Aprovado,False,85.5,6.8,Baixo,6291.75,3.7,False,False,False,True,Ruim,False
29560,2° EF,9,Feminino,False,True,False,False,Não declarada,Urbana,Aprovado,False,77.4,7.7,Muito alto,6230.71,3.4,False,False,False,False,Boa,False
29561,9° EF,17,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,94.6,9.0,Muito alto,7464.38,1.2,False,False,False,False,Regular,False
29562,4° EF,14,Masculino,False,True,False,False,Parda,Rural,Aprovado,True,69.3,6.0,Médio,4500.49,4.5,False,False,False,True,Regular,False
29563,1° EM,13,Masculino,False,True,True,False,Branca,Urbana,Em andamento,True,79.4,3.1,Muito baixo,5544.22,1.1,False,False,False,True,Boa,False
29564,3° EM,10,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,82.3,0.6,Baixo,2991.39,0.6,False,False,False,False,Boa,False
29565,2° EM,8,Feminino,False,True,True,False,Preta,Urbana,Evadido,False,87.9,8.2,Médio,7955.83,0.8,False,False,False,True,Boa,False
29566,2° EF,19,Masculino,False,True,False,False,Branca,Rural,Evadido,False,82.7,3.0,Alto,577.76,4.1,False,False,False,False,Boa,False
29567,5° EF,7,Masculino,True,True,True,False,Não declarada,Urbana,Aprovado,False,86.6,7.7,Alto,8727.32,1.6,False,False,False,False,Boa,False
29568,5° EF,9,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,95.7,7.5,Alto,7249.17,0.8,True,False,False,False,Regular,False
29569,2° EF,6,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,88.3,5.0,Muito baixo,5513.19,0.5,False,False,False,True,Ruim,False
29570,2° EF,7,Feminino,True,True,True,False,Parda,Rural,Reprovado,False,85.9,0.1,Muito baixo,8709.32,3.7,False,False,False,True,Boa,False
29571,5° EF,17,Feminino,True,False,True,False,Branca,Urbana,Aprovado,False,90.7,8.9,Alto,5520.28,0.2,False,False,False,True,Boa,False
29572,3° EM,19,Outro,True,True,True,False,Parda,Urbana,Aprovado,False,84.4,0.8,Muito alto,5166.88,3.2,False,False,False,True,Regular,False
29573,7° EF,11,Masculino,False,True,False,False,Parda,Urbana,Em andamento,False,81.1,8.6,Médio,6736.53,2.7,False,False,False,False,Ruim,False
29574,8° EF,11,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,79.0,2.2,Médio,8843.04,3.9,True,False,False,True,Boa,True
29575,6° EF,14,Masculino,False,True,False,False,Parda,Urbana,Aprovado,True,91.1,5.3,Médio,2590.9,1.2,False,False,False,False,Regular,False
29576,8° EF,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,86.6,7.8,Médio,6647.24,1.2,False,False,False,False,Ruim,False
29577,3° EM,13,Masculino,False,True,True,True,Parda,Urbana,Evadido,False,89.9,8.5,Alto,9079.92,0.9,False,True,False,False,Regular,False
29578,7° EF,15,Masculino,True,True,True,False,Parda,Urbana,Evadido,False,75.4,4.6,Médio,1557.35,1.9,False,False,True,False,Regular,False
29579,1° EF,14,Feminino,False,True,True,True,Amarela,Urbana,Em andamento,False,98.1,3.6,Baixo,5208.79,1.1,True,False,False,False,Boa,False
29580,6° EF,7,Outro,False,True,False,False,Branca,Urbana,Reprovado,False,93.4,0.1,Baixo,7749.93,0.9,False,False,False,False,Regular,False
29581,3° EM,10,Masculino,False,True,True,False,Preta,Urbana,Aprovado,True,89.7,7.7,Muito baixo,1558.86,1.6,False,False,False,False,Boa,False
29582,5° EF,11,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,93.9,5.2,Alto,7386.65,1.9,True,False,False,False,Ruim,False
29583,8° EF,19,Feminino,False,True,False,True,Parda,Urbana,Evadido,False,84.9,9.5,Baixo,1177.38,2.5,False,False,False,False,Regular,False
29584,2° EF,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,89.9,0.3,Médio,6405.99,2.1,False,False,False,False,Boa,False
29585,2° EF,11,Masculino,False,True,True,False,Não declarada,Urbana,Aprovado,False,94.4,6.4,Médio,6453.85,2.2,False,True,False,False,Regular,False
29586,2° EM,8,Masculino,False,False,True,False,Parda,Urbana,Aprovado,False,89.0,3.2,Médio,1565.42,3.8,True,False,False,True,Boa,False
29587,4° EF,9,Masculino,True,True,True,False,Branca,Rural,Aprovado,True,88.5,7.6,Muito baixo,5834.98,1.7,False,False,False,False,Ruim,False
29588,4° EF,17,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,83.1,8.8,Baixo,3146.95,3.1,False,False,False,False,Ruim,False
29589,5° EF,11,Feminino,True,False,True,False,Branca,Urbana,Aprovado,False,87.9,9.5,Médio,7936.3,2.2,False,True,False,False,Ruim,False
29590,3° EM,11,Masculino,False,True,True,True,Preta,Urbana,Aprovado,True,88.0,8.7,Médio,3129.49,2.4,False,False,False,True,Boa,False
29591,2° EF,11,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,88.7,9.3,Médio,8043.28,1.8,False,True,False,False,Ruim,False
29592,1° EM,7,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,92.8,9.8,Muito baixo,4150.88,1.0,False,True,False,True,Regular,False
29593,5° EF,9,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,90.0,6.8,Muito baixo,2657.99,1.5,False,False,False,False,Boa,False
29594,2° EM,11,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,99.5,6.4,Médio,2208.64,1.4,False,False,True,False,Boa,False
29595,3° EM,12,Feminino,False,True,False,False,Parda,Urbana,Em andamento,False,91.5,7.8,Baixo,7104.13,1.1,False,False,True,False,Boa,False
29596,5° EF,15,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,91.0,6.7,Médio,2532.91,2.3,False,False,False,False,Boa,False
29597,2° EF,8,Feminino,True,True,True,False,Amarela,Urbana,Aprovado,False,87.6,0.9,Alto,6688.04,1.2,False,False,False,False,Ruim,False
29598,2° EF,15,Feminino,True,True,False,False,Parda,Rural,Reprovado,False,78.6,7.5,Médio,6128.26,4.0,False,False,False,False,Boa,False
29599,1° EM,7,Masculino,True,True,True,True,Branca,Rural,Evadido,False,74.5,9.8,Muito baixo,1635.55,4.2,False,False,False,True,Regular,False
29600,2° EF,11,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,84.0,6.7,Baixo,2197.67,1.0,False,False,False,False,Ruim,False
29601,4° EF,16,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,89.6,2.9,Baixo,4759.59,0.4,False,False,False,False,Boa,False
29602,3° EF,14,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,93.5,6.5,Médio,7237.06,1.3,False,True,False,False,Ruim,False
29603,5° EF,7,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,90.9,6.2,Muito baixo,4265.93,2.9,False,False,False,False,Ruim,False
29604,1° EF,17,Masculino,True,True,False,True,Parda,Urbana,Aprovado,False,77.5,8.4,Baixo,7010.28,1.8,False,False,False,False,Boa,False
29605,2° EM,7,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,98.8,9.4,Médio,8059.49,1.5,False,False,False,False,Ruim,False
29606,2° EM,6,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.3,5.0,Médio,1215.96,3.0,False,False,False,False,Boa,False
29607,5° EF,15,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,79.7,8.3,Médio,8435.72,0.9,True,False,False,False,Regular,False
29608,8° EF,6,Outro,True,True,True,False,Branca,Urbana,Aprovado,False,81.7,3.0,Alto,3374.68,2.0,False,False,False,False,Regular,False
29609,8° EF,8,Feminino,False,True,False,False,Branca,Urbana,Aprovado,True,88.8,6.8,Alto,2310.08,2.4,False,False,False,False,Boa,False
29610,9° EF,15,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,90.2,7.4,Baixo,1149.01,1.8,False,False,False,False,Boa,False
29611,7° EF,13,Feminino,False,False,False,False,Parda,Rural,Aprovado,False,95.5,6.7,Alto,1642.66,1.7,False,False,False,False,Boa,False
29612,7° EF,7,Masculino,True,True,True,False,Parda,Rural,Em andamento,False,90.5,8.9,Médio,7241.48,1.0,False,False,False,False,Boa,False
29613,8° EF,17,Feminino,True,True,False,False,Parda,Urbana,Evadido,False,85.2,5.6,Médio,7418.23,2.3,False,True,False,True,Regular,False
29614,9° EF,15,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,97.7,5.3,Muito alto,2148.23,0.0,True,False,False,True,Boa,False
29615,5° EF,10,Feminino,True,True,True,False,Branca,Urbana,Evadido,False,93.7,8.5,Muito alto,2264.84,3.5,False,False,True,False,Ruim,False
29616,4° EF,15,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,81.5,6.3,Médio,4652.36,1.5,False,True,False,False,Regular,False
29617,4° EF,17,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,90.6,4.0,Médio,2753.17,1.0,False,False,False,False,Regular,False
29618,7° EF,14,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,89.6,8.2,Alto,4276.22,1.9,True,False,True,False,Ruim,False
29619,5° EF,10,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,99.6,9.6,Baixo,4753.14,1.6,True,False,False,False,Boa,False
29620,7° EF,8,Feminino,False,True,False,False,Branca,Rural,Em andamento,False,91.1,0.0,Alto,7422.11,0.7,False,False,False,False,Regular,False
29621,5° EF,15,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,90.3,6.1,Médio,2861.59,3.5,False,False,False,True,Boa,False
29622,1° EM,17,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,92.3,7.9,Muito baixo,4911.9,3.2,False,False,False,False,Regular,False
29623,1° EF,7,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,90.0,8.1,Muito baixo,4318.64,1.2,False,False,False,False,Regular,False
29624,7° EF,11,Feminino,False,False,True,False,Preta,Urbana,Reprovado,False,91.0,5.0,Médio,7152.25,1.9,True,False,False,True,Ruim,False
29625,7° EF,6,Masculino,False,True,True,False,Preta,Urbana,Evadido,False,96.7,7.9,Baixo,2020.93,2.7,False,False,False,True,Regular,False
29626,5° EF,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,74.7,6.8,Baixo,6468.43,2.6,False,False,False,True,Boa,False
29627,6° EF,16,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,78.4,8.6,Muito baixo,1420.07,2.0,False,False,True,False,Boa,False
29628,1° EM,8,Masculino,False,False,True,True,Parda,Urbana,Aprovado,False,95.0,8.2,Médio,1632.3,2.9,False,False,False,False,Ruim,False
29629,4° EF,13,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,94.9,5.8,Alto,3729.19,0.6,False,True,False,True,Boa,False
29630,2° EM,18,Masculino,True,True,True,False,Não declarada,Rural,Aprovado,False,93.1,2.6,Médio,7915.2,1.3,True,False,False,False,Regular,False
29631,2° EM,16,Masculino,True,True,False,False,Amarela,Urbana,Aprovado,False,76.0,6.3,Muito baixo,4647.55,0.7,True,False,False,False,Regular,False
29632,8° EF,10,Feminino,False,True,True,False,Parda,Rural,Aprovado,True,92.9,5.2,Médio,5122.1,0.3,True,False,False,False,Boa,False
29633,1° EM,12,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,79.8,5.6,Alto,5082.71,0.8,False,False,False,False,Ruim,False
29634,8° EF,13,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,84.5,8.8,Médio,7408.81,2.8,False,False,False,False,Boa,False
29635,7° EF,14,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,99.8,5.0,Baixo,1166.3,1.8,False,False,False,False,Boa,False
29636,3° EM,12,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,74.0,4.0,Baixo,1746.22,2.3,False,False,False,False,Ruim,False
29637,4° EF,15,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.7,6.9,Médio,3798.25,3.1,True,False,True,False,Boa,False
29638,2° EF,6,Masculino,False,True,True,False,Preta,Urbana,Reprovado,False,87.0,9.9,Alto,7752.35,1.0,True,False,False,True,Regular,False
29639,4° EF,17,Feminino,False,True,True,False,Parda,Rural,Em andamento,False,81.6,5.4,Médio,8405.69,2.4,False,False,False,True,Regular,False
29640,8° EF,15,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,88.4,8.2,Baixo,4578.63,1.1,True,False,False,True,Boa,False
29641,3° EF,9,Masculino,False,True,False,True,Branca,Urbana,Evadido,False,91.3,5.8,Baixo,5398.66,3.4,True,False,False,True,Regular,False
29642,2° EM,12,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,96.4,5.5,Baixo,2165.39,3.7,False,False,False,False,Ruim,False
29643,5° EF,12,Masculino,False,True,True,True,Parda,Urbana,Evadido,False,96.0,2.9,Baixo,8097.76,1.3,True,True,False,True,Boa,False
29644,2° EM,7,Feminino,True,True,True,False,Branca,Urbana,Em andamento,True,95.8,6.8,Baixo,1326.64,1.4,False,False,False,False,Ruim,False
29645,3° EF,18,Feminino,False,False,True,False,Amarela,Urbana,Aprovado,False,91.6,6.8,Médio,6648.06,2.8,False,False,False,False,Boa,False
29646,4° EF,13,Masculino,False,True,False,False,Parda,Rural,Reprovado,False,84.4,10.0,Alto,2751.91,1.1,False,False,False,True,Regular,False
29647,1° EF,17,Feminino,True,False,True,False,Parda,Urbana,Aprovado,False,78.2,9.7,Baixo,1175.88,2.2,False,False,False,False,Boa,False
29648,4° EF,6,Feminino,True,True,True,True,Preta,Rural,Aprovado,False,85.5,5.4,Médio,1713.25,5.4,True,False,False,True,Boa,False
29649,6° EF,11,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,81.8,7.4,Médio,4903.39,3.9,True,True,False,False,Boa,False
29650,3° EM,9,Masculino,False,True,False,False,Parda,Rural,Evadido,True,88.7,1.3,Médio,662.97,3.5,True,False,False,True,Boa,True
29651,5° EF,6,Masculino,False,True,True,False,Amarela,Rural,Aprovado,True,94.8,1.3,Baixo,6575.56,2.3,False,False,False,False,Ruim,False
29652,8° EF,18,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,88.4,8.5,Muito baixo,2351.54,1.0,False,False,False,False,Ruim,False
29653,6° EF,8,Feminino,True,True,True,False,Não declarada,Rural,Aprovado,False,79.9,7.9,Alto,7434.61,3.8,False,False,False,False,Regular,False
29654,1° EF,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,76.5,5.7,Médio,7394.72,2.9,False,False,False,True,Boa,False
29655,7° EF,18,Feminino,True,True,True,False,Branca,Urbana,Aprovado,True,91.5,6.4,Baixo,8501.75,3.0,False,False,False,False,Boa,False
29656,1° EF,12,Feminino,True,True,True,True,Branca,Urbana,Evadido,False,95.9,3.7,Muito baixo,3211.04,2.2,False,False,False,True,Regular,False
29657,2° EM,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,99.0,8.0,Muito baixo,6131.37,1.3,False,False,False,False,Ruim,False
29658,9° EF,6,Feminino,True,True,True,False,Branca,Urbana,Em andamento,False,89.4,6.2,Alto,4927.87,0.8,False,False,False,False,Regular,False
29659,5° EF,6,Feminino,True,True,False,False,Não declarada,Urbana,Reprovado,False,92.3,1.9,Médio,1397.0,2.1,True,True,False,False,Boa,False
29660,8° EF,6,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,86.2,6.0,Muito baixo,2326.21,1.1,False,False,False,True,Regular,False
29661,2° EF,18,Feminino,False,True,False,False,Parda,Urbana,Reprovado,True,92.3,8.7,Médio,2844.05,3.4,False,True,False,False,Boa,False
29662,9° EF,13,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,82.9,5.7,Alto,8296.76,1.7,False,False,False,False,Boa,False
29663,1° EM,9,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,90.0,9.9,Muito baixo,8782.71,0.6,False,False,False,True,Regular,False
29664,1° EM,19,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,80.1,5.0,Baixo,6459.74,0.2,False,False,False,False,Boa,False
29665,4° EF,9,Outro,False,False,False,False,Parda,Urbana,Aprovado,False,98.4,6.2,Muito baixo,1276.63,1.9,False,False,False,False,Boa,False
29666,4° EF,8,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,81.0,7.7,Baixo,8369.32,1.3,True,False,False,True,Ruim,False
29667,7° EF,6,Masculino,True,True,False,False,Parda,Rural,Evadido,True,90.1,2.9,Baixo,5240.93,2.1,False,False,False,True,Ruim,False
