id_aluno,etapa_ensino,evasao,sexo,idade,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,trabalho_domestico_excessivo,problemas_de_saude,violencia_domestica,gravidez_na_adolescencia,apoio_familiar,comportamento_em_sala,aceitacao_pelos_pares,necessita_assistencia_social,expectativa_retorno,fator_desencadeador_presente,violencia_na_comunidade,engajamento_com_a_escola,infraestrutura_escolar,disponibilidade_material_didatico,flexibilidade_pedagogica,qualidade_pedagogica_percebida,pontuacao_risco,evasao_confirmada
1203,1° EF,False,Masculino,15,False,True,False,False,Parda,Urbana,Aprovado,False,80.2,4.4,Médio,5919.25,2.7,False,False,False,False,False,Médio,Ruim,Média,False,Média,False,False,Baixo,Boa,Parcial,Média,Ruim,0.3741362290227049,True
1204,4° EF,False,Masculino,12,False,True,True,False,Branca,Rural,Aprovado,False,95.9,5.6,Muito baixo,4938.58,3.4,True,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Moderado,Boa,Completa,Média,Ruim,0.4019414281013492,True
1205,6° EF,False,Masculino,8,True,True,True,False,Preta,Urbana,Aprovado,False,91.8,6.9,Muito baixo,8579.59,1.0,False,True,False,False,False,Médio,Bom,Alta,True,Média,False,False,Moderado,Boa,Parcial,Média,Regular,0.19348469891411652,False
1206,1° EM,False,Feminino,14,False,True,False,False,Parda,Urbana,Aprovado,True,95.4,1.8,Baixo,1746.24,1.7,False,False,False,False,False,Baixo,Bom,Média,False,Média,True,False,Alto,Regular,Insuficiente,Média,Regular,0.5919710431062851,True
1207,9° EF,False,Feminino,6,False,True,True,False,Parda,Urbana,Evadido,False,95.9,8.2,Alto,5136.23,2.8,False,False,False,False,False,Baixo,Regular,Baixa,True,Média,False,False,Moderado,Ruim,Insuficiente,Média,Ruim,0.10908193484698915,False
1208,6° EF,False,Masculino,18,True,True,True,False,Parda,Urbana,Aprovado,False,93.3,2.1,Alto,6618.4,2.4,True,False,False,True,False,Alto,Ruim,Alta,False,Alta,False,True,Alto,Regular,Parcial,Alta,Ruim,0.9165844027640672,True
1209,4° EF,False,Feminino,12,False,True,True,False,Parda,Rural,Aprovado,False,86.7,6.8,Alto,7455.49,3.5,False,False,False,False,False,Médio,Ruim,Alta,False,Alta,False,False,Alto,Regular,Completa,Média,Ruim,0.2235932872655479,False
1210,3° EM,False,Feminino,11,False,True,True,False,Parda,Urbana,Aprovado,False,90.3,8.5,Baixo,5789.44,2.4,False,False,False,False,False,Médio,Ruim,Média,False,Média,False,False,Alto,Ruim,Completa,Alta,Boa,0.1219151036525173,False
1211,6° EF,False,Feminino,13,False,False,True,False,Branca,Urbana,Reprovado,False,79.0,8.4,Médio,8388.75,3.8,False,False,False,False,False,Alto,Ruim,Baixa,False,Alta,False,False,Alto,Regular,Parcial,Média,Boa,0.1826258637709773,False
1212,6° EF,False,Masculino,11,False,True,False,False,Parda,Rural,Aprovado,False,91.7,1.3,Baixo,8652.54,2.5,False,False,False,False,False,Médio,Ruim,Alta,False,Média,False,True,Baixo,Regular,Parcial,Média,Regular,0.4703849950641658,True
1213,3° EF,False,Masculino,12,True,True,False,False,Branca,Rural,Evadido,False,79.7,5.3,Médio,1652.4,3.1,False,False,True,False,False,Médio,Bom,Média,True,Alta,True,False,Moderado,Regular,Completa,Alta,Boa,0.33218163869693984,True
1214,1° EM,False,Feminino,16,False,True,False,False,Branca,Urbana,Aprovado,False,92.1,9.3,Alto,4348.63,1.7,True,False,True,False,False,Médio,Ruim,Alta,False,Baixa,False,False,Moderado,Regular,Completa,Baixa,Regular,0.23807173412306684,False
1215,9° EF,False,Masculino,7,False,True,True,True,Branca,Rural,Aprovado,False,81.3,6.2,Alto,1326.5,2.0,False,False,True,False,False,Alto,Bom,Alta,False,Alta,False,False,Alto,Ruim,Completa,Média,Regular,0.2798617966436328,True
1216,3° EF,False,Outro,19,True,True,True,False,Parda,Urbana,Aprovado,False,77.1,9.8,Alto,3766.76,2.9,False,False,False,False,False,Médio,Regular,Baixa,False,Alta,False,False,Moderado,Regular,Parcial,Alta,Boa,0.12290227048371175,False
1217,2° EF,False,Feminino,6,False,True,True,False,Indígena,Urbana,Aprovado,False,79.2,8.5,Baixo,5421.35,3.6,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,False,Moderado,Regular,Completa,Baixa,Regular,0.17670286278381048,False
1218,9° EF,False,Masculino,7,False,True,False,False,Branca,Urbana,Em andamento,False,60.7,8.7,Alto,8403.72,2.7,False,False,False,False,False,Baixo,Regular,Alta,True,Média,False,False,Baixo,Boa,Completa,Média,Regular,0.2581441263573544,False
1219,8° EF,False,Masculino,16,False,True,True,False,Parda,Urbana,Aprovado,False,92.7,7.3,Médio,7891.35,1.9,False,False,False,False,False,Alto,Regular,Média,False,Alta,False,True,Alto,Regular,Parcial,Alta,Boa,0.16929911154985194,True
1220,4° EF,False,Masculino,15,False,True,True,False,Parda,Urbana,Aprovado,False,93.0,2.6,Muito alto,2156.31,3.4,False,False,False,False,False,Médio,Regular,Baixa,False,Alta,True,False,Alto,Regular,Parcial,Baixa,Ruim,0.3998025666337612,False
1221,3° EM,False,Masculino,10,False,True,False,False,Parda,Urbana,Aprovado,False,88.3,5.0,Baixo,1881.39,0.2,False,False,False,False,False,Baixo,Bom,Alta,False,Média,True,False,Baixo,Boa,Completa,Alta,Boa,0.3045409674234946,False
1222,2° EF,False,Masculino,11,False,True,True,False,Preta,Urbana,Aprovado,False,79.0,7.1,Baixo,5839.28,0.6,True,False,False,False,False,Médio,Bom,Média,False,Baixa,False,False,Alto,Ruim,Completa,Alta,Boa,0.4113195129976967,True
1223,6° EF,False,Feminino,14,False,True,False,False,Parda,Urbana,Aprovado,False,75.3,8.6,Muito alto,5383.47,2.7,False,False,False,False,False,Médio,Bom,Alta,True,Alta,False,True,Alto,Regular,Completa,Baixa,Boa,0.19101678183613036,False
1224,3° EM,False,Feminino,6,False,True,True,False,Não declarada,Urbana,Aprovado,False,68.6,8.5,Alto,3263.97,2.0,False,False,False,False,False,Alto,Bom,Média,False,Alta,False,False,Moderado,Regular,Completa,Média,Regular,0.22902270483711754,False
1225,6° EF,False,Masculino,16,False,True,True,False,Parda,Urbana,Aprovado,False,79.2,2.8,Médio,8313.26,2.6,False,False,False,False,False,Médio,Bom,Alta,False,Baixa,False,False,Alto,Regular,Completa,Baixa,Boa,0.458045409674235,False
1226,8° EF,False,Masculino,17,False,True,True,False,Parda,Urbana,Aprovado,False,96.7,10.0,Alto,8535.89,2.1,False,False,False,False,False,Baixo,Ruim,Média,True,Média,False,True,Alto,Boa,Completa,Média,Ruim,0.016288252714708774,False
1227,5° EF,False,Feminino,18,True,True,True,False,Preta,Urbana,Reprovado,False,81.7,5.6,Médio,4350.55,2.6,False,False,False,False,False,Alto,Bom,Média,True,Alta,False,True,Alto,Regular,Completa,Alta,Regular,0.3075024679170781,False
1228,4° EF,False,Feminino,13,True,True,True,True,Amarela,Rural,Em andamento,False,84.7,7.6,Baixo,8240.28,1.2,False,False,False,False,False,Médio,Bom,Baixa,False,Média,False,False,Alto,Boa,Completa,Média,Regular,0.19397828232971376,False
1229,3° EM,False,Feminino,6,False,True,True,True,Branca,Urbana,Aprovado,False,76.5,8.2,Médio,4201.7,2.6,False,False,False,False,False,Médio,Bom,Média,True,Alta,False,False,Alto,Boa,Completa,Alta,Boa,0.20483711747285296,False
1230,5° EF,False,Masculino,7,False,True,False,False,Preta,Urbana,Aprovado,False,81.1,1.7,Médio,7016.1,3.0,False,False,False,False,False,Alto,Bom,Alta,True,Média,False,False,Moderado,Regular,Parcial,Média,Boa,0.5029615004935836,False
1231,2° EM,False,Feminino,7,False,True,True,False,Parda,Urbana,Aprovado,False,88.4,6.4,Muito alto,4935.42,3.2,True,False,False,False,False,Alto,Bom,Média,False,Média,False,True,Moderado,Ruim,Completa,Média,Ruim,0.399473511023363,False
1232,3° EF,False,Feminino,12,False,False,True,False,Branca,Urbana,Aprovado,False,90.3,7.8,Baixo,2117.1,4.0,True,False,False,False,False,Baixo,Bom,Baixa,True,Alta,False,False,Baixo,Boa,Completa,Alta,Boa,0.3209937479434025,False
1233,3° EF,False,Masculino,10,False,True,False,False,Parda,Urbana,Reprovado,False,81.8,7.2,Médio,8540.42,2.2,False,False,False,False,False,Alto,Bom,Alta,True,Média,False,False,Moderado,Boa,Parcial,Média,Boa,0.22803553800592305,False
1234,1° EF,False,Masculino,12,False,True,True,False,Preta,Urbana,Aprovado,False,73.4,5.1,Baixo,4761.18,2.3,False,False,False,False,False,Médio,Regular,Média,True,Alta,False,False,Moderado,Boa,Parcial,Baixa,Boa,0.37314906219151045,True
1235,8° EF,False,Masculino,8,False,True,True,False,Branca,Urbana,Aprovado,False,85.6,9.3,Médio,6997.52,0.5,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Moderado,Boa,Parcial,Baixa,Boa,0.10562685093780848,False
1236,5° EF,False,Outro,14,True,True,True,False,Parda,Urbana,Aprovado,False,81.5,9.5,Baixo,4067.9,1.5,True,False,False,False,False,Baixo,Regular,Alta,False,Alta,False,False,Moderado,Boa,Completa,Alta,Ruim,0.28051990786442915,False
1237,2° EM,False,Feminino,9,False,True,True,False,Branca,Urbana,Aprovado,False,81.0,9.9,Alto,1289.99,1.8,True,False,False,False,False,Alto,Bom,Baixa,True,Média,False,False,Moderado,Boa,Completa,Alta,Regular,0.2632444883185258,True
1238,6° EF,False,Feminino,12,False,True,True,False,Parda,Urbana,Aprovado,False,98.7,9.8,Médio,1941.21,3.1,False,False,False,False,False,Alto,Regular,Média,False,Baixa,False,False,Moderado,Regular,Completa,Baixa,Boa,0.01628825271470874,False
1239,3° EM,False,Masculino,18,True,True,False,False,Branca,Urbana,Aprovado,False,90.5,5.2,Médio,5097.15,1.4,True,False,False,False,False,Médio,Ruim,Alta,False,Alta,False,True,Baixo,Regular,Completa,Alta,Ruim,0.4483382691674893,False
1240,3° EF,False,Feminino,9,False,True,True,False,Parda,Urbana,Aprovado,True,89.2,5.3,Alto,6642.42,2.8,False,False,False,False,False,Baixo,Bom,Alta,True,Média,False,False,Moderado,Regular,Completa,Média,Boa,0.44981901941428104,True
1241,2° EM,False,Feminino,18,False,True,False,False,Branca,Urbana,Aprovado,False,86.1,8.4,Muito baixo,3809.18,2.0,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Moderado,Ruim,Completa,Alta,Boa,0.1475814412635736,False
1242,1° EM,False,Masculino,10,False,True,False,False,Branca,Rural,Evadido,False,86.4,7.0,Médio,6686.48,1.8,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,False,Baixo,Regular,Parcial,Baixa,Ruim,0.21520236920039484,False
1243,1° EM,False,Masculino,19,True,True,True,False,Não declarada,Urbana,Aprovado,False,88.9,2.5,Baixo,6711.58,2.2,False,False,False,False,False,Alto,Regular,Alta,False,Baixa,True,False,Alto,Regular,Parcial,Média,Regular,0.4249753208292202,True
1244,1° EM,False,Feminino,9,True,True,True,False,Parda,Urbana,Aprovado,False,92.2,8.2,Muito baixo,6753.85,1.6,False,False,False,False,False,Médio,Bom,Alta,True,Alta,True,True,Alto,Ruim,Insuficiente,Média,Regular,0.1273445212240869,False
1245,1° EM,False,Feminino,6,True,True,True,False,Parda,Urbana,Aprovado,False,92.3,6.4,Médio,5067.66,1.6,False,False,False,True,False,Baixo,Bom,Alta,False,Baixa,False,False,Moderado,Boa,Parcial,Alta,Boa,0.5447515630141495,False
1246,8° EF,False,Feminino,6,False,True,True,False,Branca,Urbana,Aprovado,False,79.4,7.9,Baixo,8436.35,0.3,False,False,False,False,False,Alto,Bom,Baixa,False,Baixa,False,False,Moderado,Regular,Parcial,Média,Boa,0.20533070088845012,False
1247,2° EF,False,Feminino,19,False,True,True,True,Branca,Urbana,Reprovado,False,88.0,5.4,Médio,5041.13,1.8,True,False,False,False,False,Alto,Bom,Alta,False,Alta,False,False,Baixo,Boa,Completa,Alta,Boa,0.4508061862454756,False
1248,1° EF,False,Feminino,10,True,True,True,False,Não declarada,Urbana,Aprovado,False,86.1,7.4,Baixo,4730.63,1.5,True,False,False,False,False,Alto,Regular,Alta,False,Alta,False,False,Alto,Boa,Insuficiente,Média,Ruim,0.36146758802237583,False
1249,2° EM,False,Feminino,7,False,True,False,True,Amarela,Urbana,Evadido,False,96.2,5.1,Médio,2729.62,1.5,False,False,False,False,False,Médio,Regular,Média,True,Baixa,False,False,Alto,Boa,Completa,Baixa,Boa,0.2606120434353406,False
1250,8° EF,False,Feminino,9,False,True,False,False,Parda,Urbana,Reprovado,False,90.8,6.6,Baixo,3593.2,2.4,True,False,False,False,False,Médio,Regular,Alta,False,Média,False,False,Moderado,Boa,Parcial,Alta,Boa,0.3777558407370847,False
1251,1° EM,False,Feminino,10,False,True,True,True,Preta,Urbana,Reprovado,False,88.7,5.2,Baixo,1477.05,2.7,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Alto,Boa,Completa,Média,Ruim,0.2926949654491609,False
1252,6° EF,False,Feminino,12,True,True,True,False,Branca,Urbana,Reprovado,False,77.0,5.0,Alto,6192.35,2.2,True,False,False,True,False,Médio,Ruim,Média,True,Baixa,True,False,Alto,Boa,Completa,Alta,Regular,0.8538993089832183,True
1253,2° EF,False,Outro,6,False,True,False,False,Branca,Rural,Em andamento,False,90.2,4.0,Muito baixo,3121.67,3.0,False,False,False,False,False,Médio,Regular,Média,False,Média,False,True,Moderado,Ruim,Completa,Média,Boa,0.3445212240868707,False
1254,2° EF,False,Masculino,14,False,True,False,False,Parda,Urbana,Aprovado,False,77.1,9.7,Médio,3565.28,2.6,False,False,False,False,False,Baixo,Bom,Baixa,False,Alta,False,False,Moderado,Regular,Insuficiente,Média,Regular,0.12783810463968417,True
1255,9° EF,False,Masculino,16,True,True,True,False,Amarela,Urbana,Aprovado,False,84.3,9.0,Baixo,7287.26,1.7,False,False,False,False,False,Alto,Bom,Média,True,Média,False,False,Moderado,Boa,Insuficiente,Baixa,Ruim,0.12685093780848966,False
1256,6° EF,False,Masculino,10,False,True,True,False,Branca,Urbana,Reprovado,False,78.3,3.9,Médio,3749.25,1.5,False,False,False,False,False,Baixo,Bom,Baixa,False,Média,False,True,Alto,Regular,Completa,Alta,Boa,0.40819348469891414,False
1257,3° EF,False,Masculino,17,False,False,False,False,Parda,Urbana,Em andamento,False,92.1,9.4,Médio,3071.11,2.3,False,False,False,False,False,Baixo,Ruim,Alta,False,Média,True,False,Alto,Boa,Insuficiente,Média,Ruim,0.06860809476801581,False
1258,6° EF,False,Feminino,17,True,False,True,False,Branca,Urbana,Aprovado,False,80.6,5.5,Médio,2487.77,2.6,False,False,False,False,False,Alto,Bom,Alta,False,Alta,True,False,Alto,Boa,Completa,Baixa,Boa,0.3178677196446201,True
1259,1° EF,False,Feminino,8,True,True,False,False,Preta,Rural,Aprovado,False,85.6,9.2,Médio,7319.52,3.4,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,True,Baixo,Boa,Completa,Média,Regular,0.11056268509378094,False
1260,7° EF,False,Masculino,14,False,False,False,False,Parda,Urbana,Aprovado,False,96.9,7.5,Baixo,2173.91,3.2,False,False,False,False,True,Baixo,Bom,Alta,False,Alta,False,False,Moderado,Ruim,Parcial,Baixa,Boa,0.1386969397828233,False
1261,4° EF,False,Feminino,10,False,True,True,False,Parda,Rural,Aprovado,False,80.5,5.4,Baixo,4758.45,1.5,False,False,True,False,False,Baixo,Ruim,Baixa,True,Média,False,False,Alto,Ruim,Parcial,Baixa,Boa,0.3232971372161896,True
1262,1° EM,False,Masculino,9,False,True,True,True,Branca,Urbana,Aprovado,False,88.2,7.6,Muito baixo,5182.57,1.9,False,False,True,False,False,Baixo,Bom,Alta,True,Alta,False,False,Baixo,Regular,Completa,Média,Boa,0.17670286278381048,True
1263,4° EF,False,Feminino,10,False,True,False,True,Parda,Urbana,Em andamento,False,86.2,5.0,Médio,6621.88,2.7,False,False,False,False,False,Médio,Ruim,Média,False,Alta,False,False,Baixo,Ruim,Completa,Média,Boa,0.31490621915103656,False
1264,6° EF,False,Feminino,10,False,True,True,False,Parda,Urbana,Reprovado,False,68.4,4.2,Médio,6190.34,3.1,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,False,Alto,Regular,Parcial,Baixa,Regular,0.44225074037512346,True
1265,1° EF,False,Feminino,12,False,True,True,False,Branca,Urbana,Reprovado,False,94.3,6.7,Baixo,7605.55,2.9,False,False,False,False,False,Médio,Bom,Alta,True,Alta,False,False,Alto,Boa,Completa,Alta,Boa,0.19101678183613033,False
1266,1° EF,False,Feminino,14,False,True,True,False,Preta,Urbana,Aprovado,False,74.3,9.7,Alto,1496.33,1.9,False,False,False,False,False,Alto,Ruim,Média,False,Alta,False,False,Alto,Regular,Insuficiente,Baixa,Regular,0.14165844027640678,False
1267,5° EF,False,Feminino,11,False,True,True,False,Parda,Urbana,Reprovado,False,87.4,7.0,Alto,3503.75,0.7,False,False,False,True,False,Baixo,Bom,Alta,False,Alta,False,False,Moderado,Boa,Completa,Alta,Ruim,0.5393221454425798,False
1268,6° EF,False,Feminino,8,False,False,False,False,Branca,Urbana,Evadido,False,89.3,1.3,Muito baixo,3373.69,1.0,False,False,False,False,False,Médio,Ruim,Baixa,True,Média,True,False,Baixo,Boa,Completa,Média,Ruim,0.48223099703849953,True
1269,8° EF,False,Feminino,10,False,True,False,False,Parda,Urbana,Aprovado,False,90.7,9.7,Médio,2304.0,2.3,False,True,False,False,False,Médio,Bom,Baixa,False,Alta,False,True,Moderado,Regular,Completa,Alta,Ruim,0.06071076011846006,False
1270,4° EF,False,Feminino,18,True,True,False,False,Branca,Urbana,Aprovado,False,92.0,6.2,Baixo,3445.83,2.3,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,False,Moderado,Boa,Completa,Média,Ruim,0.22704837117472854,False
1271,9° EF,False,Masculino,16,True,True,True,False,Branca,Urbana,Aprovado,False,82.0,4.0,Alto,3610.03,0.9,False,False,False,True,False,Médio,Bom,Baixa,False,Média,False,False,Alto,Boa,Completa,Média,Boa,0.7140506745640014,True
1272,2° EM,False,Masculino,7,True,True,True,False,Parda,Urbana,Aprovado,False,66.1,7.8,Médio,5301.85,2.0,False,False,False,True,False,Médio,Bom,Média,False,Alta,False,False,Baixo,Boa,Completa,Baixa,Boa,0.6049687397170124,True
1273,1° EM,False,Masculino,19,True,True,True,False,Branca,Rural,Aprovado,False,92.8,5.2,Alto,6432.97,2.6,True,False,False,False,False,Alto,Ruim,Alta,False,Alta,False,False,Moderado,Boa,Parcial,Alta,Regular,0.43698585060875295,True
1274,1° EF,False,Masculino,14,False,True,True,False,Branca,Urbana,Aprovado,False,88.8,8.5,Baixo,4178.98,0.8,False,False,True,False,False,Baixo,Regular,Alta,False,Alta,False,False,Alto,Boa,Parcial,Alta,Boa,0.12931885488647585,False
1275,6° EF,False,Feminino,7,True,True,False,False,Branca,Urbana,Aprovado,False,95.3,2.2,Médio,6877.75,3.1,False,False,False,False,False,Alto,Regular,Média,True,Alta,False,True,Baixo,Regular,Insuficiente,Alta,Boa,0.40819348469891414,False
1276,2° EF,False,Feminino,6,False,True,True,True,Parda,Urbana,Reprovado,False,95.0,6.0,Baixo,3820.59,1.6,False,False,True,False,False,Alto,Regular,Alta,True,Alta,False,False,Moderado,Regular,Insuficiente,Baixa,Boa,0.22211253701875622,False
1277,3° EF,False,Masculino,6,False,True,True,False,Parda,Rural,Aprovado,False,95.5,7.0,Médio,3454.64,3.3,False,False,False,False,False,Médio,Regular,Alta,False,Alta,False,False,Alto,Boa,Completa,Média,Boa,0.17028627838104643,False
1278,3° EM,False,Feminino,14,True,True,False,False,Parda,Urbana,Reprovado,False,87.7,9.1,Médio,5455.81,1.5,True,False,False,True,False,Alto,Regular,Alta,False,Alta,False,True,Baixo,Regular,Insuficiente,Média,Regular,0.5987166831194473,True
1279,2° EF,False,Masculino,11,False,True,True,False,Parda,Urbana,Evadido,False,84.2,5.1,Alto,1328.56,1.0,False,False,False,False,False,Médio,Regular,Média,False,Alta,True,False,Baixo,Boa,Completa,Alta,Ruim,0.319842053307009,False
1280,6° EF,False,Masculino,10,False,True,True,False,Não declarada,Rural,Reprovado,False,94.3,9.9,Alto,1775.78,1.5,True,False,False,False,False,Alto,Bom,Média,True,Baixa,True,True,Alto,Boa,Completa,Média,Regular,0.19759789404409348,True
1281,8° EF,False,Masculino,19,False,True,True,False,Parda,Urbana,Aprovado,False,86.9,5.6,Médio,4473.04,1.9,False,False,False,False,False,Médio,Ruim,Baixa,False,Baixa,False,False,Baixo,Boa,Parcial,Média,Regular,0.2818361303060217,True
1282,9° EF,False,Feminino,6,False,True,False,True,Parda,Urbana,Aprovado,False,79.8,2.9,Médio,8659.88,1.6,False,False,False,False,False,Médio,Bom,Alta,True,Alta,False,False,Moderado,Boa,Parcial,Baixa,Boa,0.45014807502467924,False
1283,7° EF,False,Masculino,13,True,True,False,False,Parda,Urbana,Reprovado,False,95.8,1.8,Muito baixo,6894.03,1.8,True,False,False,False,False,Alto,Regular,Alta,True,Alta,True,False,Alto,Boa,Completa,Alta,Regular,0.5899967094438962,True
1284,1° EF,False,Feminino,10,False,True,False,False,Branca,Urbana,Reprovado,False,96.5,8.7,Alto,1842.28,2.3,False,False,False,False,False,Baixo,Ruim,Média,False,Média,False,False,Baixo,Boa,Completa,Média,Boa,0.08144126357354398,False
1285,4° EF,False,Masculino,11,False,True,True,False,Branca,Urbana,Aprovado,False,87.3,5.8,Muito alto,7889.46,1.8,True,False,True,False,False,Alto,Regular,Alta,False,Alta,False,False,Baixo,Boa,Parcial,Média,Ruim,0.4345179335307668,False
1286,7° EF,False,Masculino,16,False,True,True,False,Parda,Urbana,Aprovado,False,74.8,7.0,Médio,6980.08,1.9,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Alto,Regular,Completa,Média,Regular,0.2724580454096743,False
